category,room_count,bathroom_count,size,type,price,city,region,log_price
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,93000.0,Ariana,La Soukra,4.968482948553935
Appartements,3.0,2.0,150.0,À Louer,1000.0,Ariana,Chotrana,3.0
Appartements,3.0,1.0,92.0,À Louer,530.0,Ariana,Raoued,2.724275869600789
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Raoued,5.176091259055681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,240000.0,Ariana,Jardins D'el Menzah,5.380211241711606
Appartements,1.0,1.0,114.0,À Vendre,143000.0,Ariana,Ghazela,5.155336037465061
Appartements,4.0,2.0,146.0,À Louer,750.0,Ariana,Ariana,2.8750612633917
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,260000.0,Ariana,Chotrana,5.414973347970818
Maisons et Villas,3.0,1.0,98.0,À Vendre,75000.0,Ariana,Raoued,4.8750612633917
Maisons et Villas,5.0,2.0,400.0,À Vendre,630000.0,Ariana,Chotrana,5.799340549453582
"Magasins, Commerces et Locaux industriels",5.0,2.0,110.0,À Vendre,100000.0,Ariana,Ariana Ville,5.0
Appartements,1.0,1.0,70.0,À Louer,1050.0,Ariana,Ennasr,3.0211892990699383
Appartements,3.0,1.0,150.0,À Vendre,320000.0,Ariana,Ennasr,5.505149978319906
Bureaux et Plateaux,2.0,1.0,47.0,À Louer,750.0,Ariana,Borj Louzir,2.8750612633917
Maisons et Villas,3.0,1.0,230.0,À Vendre,280000.0,Ariana,Autres villes,5.447158031342219
Appartements,1.0,1.0,71.0,À Vendre,1600000.0,Ariana,Borj Louzir,6.204119982655925
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,85000.0,Ariana,La Soukra,4.929418925714293
Bureaux et Plateaux,3.0,2.0,54.0,À Louer,1000.0,Ariana,Borj Louzir,3.0
Appartements,3.0,3.0,162.0,À Vendre,416000.0,Ariana,La Soukra,5.619093330626742
Appartements,1.0,1.0,60.0,À Vendre,150000.0,Ariana,Ghazela,5.176091259055681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,410000.0,Ariana,Raoued,5.6127838567197355
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,195000.0,Ariana,Borj Louzir,5.290034611362518
Appartements,1.0,1.0,68.0,À Vendre,1780000.0,Ariana,Borj Louzir,6.250420002308894
Appartements,4.0,3.0,165.0,À Louer,2500.0,Ariana,Ennasr,3.3979400086720375
Maisons et Villas,3.0,3.0,234.0,À Vendre,357000.0,Ariana,Chotrana,5.552668216112194
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,172000.0,Ariana,La Soukra,5.235528446907549
Appartements,1.0,1.0,72.0,À Vendre,1900000.0,Ariana,Borj Louzir,6.278753600952829
Appartements,1.0,1.0,58.0,À Vendre,109000.0,Ariana,Chotrana,5.037426497940624
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,200000.0,Ariana,Autres villes,5.301029995663981
Maisons et Villas,3.0,3.0,140.0,À Vendre,500000000.0,Ariana,Autres villes,8.698970004336019
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,1125000.0,Ariana,Borj Louzir,6.051152522447381
Appartements,1.0,1.0,80.0,À Louer,1200.0,Ariana,La Soukra,3.0791812460476247
Appartements,2.0,1.0,77.0,À Vendre,175000.0,Ariana,Autres villes,5.243038048686294
Appartements,3.0,2.0,180.0,À Louer,1150.0,Ariana,Borj Louzir,3.060697840353612
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,210000.0,Ariana,La Soukra,5.3222192947339195
Appartements,3.0,1.0,85.0,À Louer,750.0,Ariana,La Soukra,2.8750612633917
Appartements,3.0,3.0,180.0,À Louer,2200.0,Ariana,La Soukra,3.342422680822206
Appartements,3.0,1.0,85.0,À Louer,600.0,Ariana,Autres villes,2.7781512503836434
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,750000.0,Ariana,Chotrana,5.8750612633917
Appartements,3.0,2.0,170.0,À Louer,1300.0,Ariana,Ariana,3.113943352306837
Appartements,3.0,2.0,156.0,À Vendre,285000.0,Ariana,Ennasr,5.45484486000851
Appartements,3.0,3.0,198.0,À Vendre,420000.0,Ariana,Ennasr,5.623249290397901
Appartements,3.0,1.0,109.0,À Vendre,180000.0,Ariana,Ghazela,5.2552725051033065
"Magasins, Commerces et Locaux industriels",1.0,0.0,30.0,À Vendre,40000.0,Ariana,Autres villes,4.6020599913279625
Maisons et Villas,3.0,1.0,220.0,À Vendre,140000.0,Ariana,La Soukra,5.146128035678238
Appartements,2.0,1.0,70.0,À Louer,350.0,Ariana,Ghazela,2.5440680443502757
Appartements,3.0,1.0,80.0,À Vendre,130000.0,Ariana,La Soukra,5.113943352306837
Appartements,4.0,2.0,180.0,À Louer,1600.0,Ariana,Ennasr,3.2041199826559246
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,95000.0,Ariana,La Soukra,4.977723605288848
Appartements,3.0,1.0,150.0,À Louer,900.0,Ariana,Ennasr,2.9542425094393248
Appartements,3.0,3.0,175.0,À Vendre,330000.0,Ariana,Chotrana,5.518513939877887
Appartements,1.0,1.0,58.0,À Louer,750.0,Ariana,Ennasr,2.8750612633917
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Raoued,5.176091259055681
Maisons et Villas,4.0,2.0,240.0,À Vendre,550000.0,Ariana,La Soukra,5.740362689494244
Appartements,3.0,2.0,148.0,À Louer,1480.0,Ariana,Ennasr,3.1702617153949575
Appartements,3.0,1.0,124.0,À Vendre,250000.0,Ariana,La Soukra,5.3979400086720375
Maisons et Villas,1.0,1.0,70.0,À Louer,325.0,Ariana,Autres villes,2.5118833609788744
"Magasins, Commerces et Locaux industriels",1.0,8.0,600.0,À Louer,5000.0,Ariana,Ariana,3.6989700043360187
Appartements,4.0,2.0,180.0,À Vendre,310000.0,Ariana,La Soukra,5.491361693834273
Appartements,2.0,1.0,80.0,À Louer,1050.0,Ariana,Ennasr,3.0211892990699383
Appartements,3.0,1.0,90.0,À Louer,900.0,Ariana,Ennasr,2.9542425094393248
Appartements,3.0,1.0,112.0,À Louer,900.0,Ariana,Ennasr,2.9542425094393248
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Mnihla,5.176091259055681
Appartements,2.0,1.0,65.0,À Louer,750.0,Ariana,Ennasr,2.8750612633917
Maisons et Villas,3.0,1.0,600.0,À Louer,168.0,Ariana,Borj Louzir,2.225309281725863
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,55000.0,Ariana,La Soukra,4.740362689494244
Maisons et Villas,3.0,2.0,177.0,À Vendre,240000.0,Ariana,Ariana,5.380211241711606
Appartements,2.0,1.0,111.0,À Vendre,170000.0,Ariana,Ariana,5.230448921378274
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,50000.0,Ariana,La Soukra,4.698970004336019
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Ghazela,5.176091259055681
Maisons et Villas,8.0,3.0,280.0,À Vendre,145000.0,Ariana,Raoued,5.161368002234975
"Magasins, Commerces et Locaux industriels",1.0,1.0,110.0,À Vendre,140000.0,Ariana,Ariana,5.146128035678238
Appartements,1.0,1.0,54.0,À Vendre,150000.0,Ariana,Ariana,5.176091259055681
Appartements,3.0,1.0,65.0,À Vendre,95000.0,Ariana,Ghazela,4.977723605288848
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,78000.0,Ariana,La Soukra,4.892094602690481
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,1000000.0,Ariana,La Soukra,6.0
Maisons et Villas,3.0,1.0,140.0,À Vendre,120000.0,Ariana,Raoued,5.079181246047625
Appartements,2.0,1.0,75.0,À Vendre,190000.0,Ariana,Ennasr,5.278753600952829
Appartements,1.0,1.0,60.0,À Vendre,100000.0,Ariana,La Soukra,5.0
Maisons et Villas,6.0,2.0,130.0,À Vendre,225000.0,Ariana,Raoued,5.352182518111363
Maisons et Villas,2.0,1.0,103.0,À Vendre,120000.0,Ariana,Ghazela,5.079181246047625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,110000.0,Ariana,Mnihla,5.041392685158225
Maisons et Villas,2.0,1.0,110.0,À Vendre,120000.0,Ariana,Raoued,5.079181246047625
Maisons et Villas,3.0,1.0,150.0,À Vendre,165000.0,Ariana,Raoued,5.217483944213907
Maisons et Villas,3.0,1.0,90.0,À Vendre,70000.0,Ariana,Raoued,4.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,400000.0,Ariana,Ariana,5.6020599913279625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,160000.0,Ariana,Mnihla,5.204119982655925
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Sidi Thabet,5.176091259055681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,250000.0,Ariana,Sidi Thabet,5.3979400086720375
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,120000.0,Ariana,Raoued,5.079181246047625
Appartements,2.0,1.0,126.0,À Vendre,250000.0,Ariana,Ennasr,5.3979400086720375
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,140000.0,Ariana,Sidi Thabet,5.146128035678238
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,200000.0,Ariana,Ghazela,5.301029995663981
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,110000.0,Ariana,Raoued,5.041392685158225
Appartements,2.0,1.0,130.0,À Vendre,280000.0,Ariana,Jardins D'el Menzah,5.447158031342219
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,450000.0,Ariana,Raoued,5.653212513775344
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,35000.0,Ariana,Sidi Thabet,4.544068044350276
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,350000.0,Ariana,Autres villes,5.544068044350276
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,550000.0,Ariana,Borj Louzir,5.740362689494244
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,650000.0,Ariana,Jardins D'el Menzah,5.812913356642856
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,550000.0,Ariana,Ariana,5.740362689494244
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,220000.0,Ariana,Raoued,5.342422680822207
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,700000.0,Ariana,Raoued,5.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,900000.0,Ariana,Ariana,5.954242509439325
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,90000.0,Ariana,Raoued,4.954242509439325
Appartements,2.0,1.0,60.0,À Louer,750.0,Ariana,Ennasr,2.8750612633917
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,700000.0,Ariana,Ghazela,5.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,700000.0,Ariana,Raoued,5.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,35000.0,Ariana,Sidi Thabet,4.544068044350276
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,250000.0,Ariana,Autres villes,5.3979400086720375
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Raoued,5.176091259055681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,30000.0,Ariana,Sidi Thabet,4.477121254719663
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,100000.0,Ariana,Raoued,5.0
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,380000.0,Ariana,Raoued,5.57978359661681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Autres villes,5.176091259055681
Bureaux et Plateaux,2.0,1.0,50.0,À Louer,700.0,Ariana,Ariana Ville,2.845098040014257
Appartements,3.0,2.0,120.0,À Louer,850.0,Ariana,Borj Louzir,2.929418925714293
Appartements,1.0,1.0,40.0,À Louer,100.0,Ariana,Autres villes,2.0
Maisons et Villas,2.0,2.0,130.0,À Louer,700.0,Ariana,Jardins D'el Menzah,2.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,75000.0,Ariana,Autres villes,4.8750612633917
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,60000.0,Ariana,Autres villes,4.778151250383644
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,800000.0,Ariana,Sidi Thabet,5.903089986991944
Maisons et Villas,5.0,2.0,500.0,À Vendre,550000.0,Ariana,La Soukra,5.740362689494244
Maisons et Villas,3.0,1.0,120.0,À Vendre,125000.0,Ariana,Raoued,5.096910013008056
Appartements,2.0,2.0,150.0,À Louer,1800.0,Ariana,Ennasr,3.255272505103306
"Magasins, Commerces et Locaux industriels",1.0,1.0,340.0,À Vendre,400000000.0,Ariana,Autres villes,8.602059991327963
Colocations,2.0,1.0,50.0,À Louer,200.0,Ariana,Ariana Ville,2.3010299956639813
"Magasins, Commerces et Locaux industriels",3.0,2.0,220.0,À Louer,4500.0,Ariana,Ennasr,3.6532125137753435
Bureaux et Plateaux,2.0,1.0,100.0,À Louer,550.0,Ariana,Autres villes,2.7403626894942437
Bureaux et Plateaux,1.0,1.0,80.0,À Louer,450.0,Ariana,Autres villes,2.6532125137753435
Appartements,2.0,1.0,75.0,À Louer,550.0,Ariana,Autres villes,2.7403626894942437
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Raoued,5.176091259055681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Autres villes,5.176091259055681
"Magasins, Commerces et Locaux industriels",1.0,1.0,53.0,À Vendre,160000.0,Ariana,Autres villes,5.204119982655925
Maisons et Villas,8.0,4.0,300.0,À Louer,4000.0,Ariana,La Soukra,3.6020599913279625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,500000.0,Ariana,Ariana,5.698970004336019
Locations de vacances,2.0,1.0,65.0,À Louer,60.0,Ariana,Autres villes,1.7781512503836436
Maisons et Villas,4.0,1.0,200.0,À Vendre,175000.0,Ariana,Ghazela,5.243038048686294
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,325000.0,Ariana,Mnihla,5.511883360978874
Maisons et Villas,5.0,1.0,280.0,À Vendre,450000.0,Ariana,La Soukra,5.653212513775344
Appartements,3.0,1.0,160.0,À Louer,850.0,Ariana,Ariana,2.929418925714293
Maisons et Villas,4.0,2.0,110.0,À Vendre,290000.0,Ariana,Jardins D'el Menzah,5.4623979978989565
Appartements,3.0,2.0,134.0,À Vendre,355000.0,Ariana,Ennasr,5.550228353055094
Appartements,3.0,1.0,130.0,À Louer,1000.0,Ariana,La Soukra,3.0
Appartements,2.0,1.0,117.0,À Vendre,220000.0,Ariana,Ariana Ville,5.342422680822207
Appartements,2.0,2.0,138.0,À Vendre,358000.0,Ariana,Ennasr,5.553883026643875
Appartements,1.0,1.0,50.0,À Louer,350.0,Ariana,Ghazela,2.5440680443502757
Appartements,2.0,1.0,120.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Appartements,1.0,1.0,30.0,À Louer,70.0,Ariana,Ariana Ville,1.845098040014257
Appartements,3.0,1.0,110.0,À Louer,1200.0,Ariana,La Soukra,3.0791812460476247
Maisons et Villas,2.0,2.0,115.0,À Louer,1600.0,Ariana,Ennasr,3.2041199826559246
Appartements,3.0,1.0,154.0,À Vendre,320000.0,Ariana,La Soukra,5.505149978319906
Maisons et Villas,2.0,1.0,100.0,À Louer,350.0,Ariana,Mnihla,2.5440680443502757
Appartements,3.0,1.0,150.0,À Louer,550000.0,Ariana,Autres villes,5.740362689494244
Appartements,2.0,1.0,110.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Appartements,2.0,2.0,120.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,11111.0,Ariana,Sidi Thabet,4.045753147594141
Appartements,4.0,1.0,150.0,À Vendre,375000.0,Ariana,Ariana,5.574031267727719
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,32500.0,Ariana,Raoued,4.511883360978874
Appartements,1.0,1.0,60.0,À Vendre,100000.0,Ariana,La Soukra,5.0
Appartements,2.0,1.0,90.0,À Louer,600.0,Ariana,La Soukra,2.7781512503836434
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,220000.0,Ariana,Raoued,5.342422680822207
Maisons et Villas,3.0,1.0,220.0,À Vendre,500000.0,Ariana,Ariana,5.698970004336019
"Magasins, Commerces et Locaux industriels",2.0,1.0,220.0,À Vendre,10000.0,Ariana,Raoued,4.0
Maisons et Villas,4.0,1.0,140.0,À Louer,700.0,Ariana,Ghazela,2.845098040014257
Maisons et Villas,4.0,1.0,140.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,467000.0,Ariana,La Soukra,5.669316880566112
Maisons et Villas,6.0,3.0,520.0,À Vendre,950000.0,Ariana,Ennasr,5.977723605288848
Appartements,1.0,1.0,48.0,À Vendre,150000.0,Ariana,Ennasr,5.176091259055681
Appartements,2.0,1.0,110.0,À Louer,2000.0,Ariana,Ennasr,3.3010299956639813
Appartements,3.0,1.0,156.0,À Vendre,340000.0,Ariana,La Soukra,5.531478917042255
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,70000.0,Ariana,Raoued,4.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,140000.0,Ariana,Ariana,5.146128035678238
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,50000.0,Ariana,Sidi Thabet,4.698970004336019
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,12000.0,Ariana,La Soukra,4.079181246047625
Appartements,2.0,1.0,140.0,À Louer,550.0,Ariana,La Soukra,2.7403626894942437
Bureaux et Plateaux,2.0,1.0,100.0,À Louer,1000.0,Ariana,Ariana Ville,3.0
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,145000.0,Ariana,Autres villes,5.161368002234975
Appartements,2.0,1.0,72.0,À Vendre,81000.0,Ariana,Chotrana,4.9084850188786495
Maisons et Villas,4.0,2.0,250.0,À Vendre,260000.0,Ariana,Raoued,5.414973347970818
Bureaux et Plateaux,2.0,1.0,100.0,À Louer,720.0,Ariana,La Soukra,2.8573324964312685
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,570000.0,Ariana,Jardins D'el Menzah,5.7558748556724915
Maisons et Villas,3.0,1.0,420.0,À Vendre,380000.0,Ariana,Borj Louzir,5.57978359661681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,90000.0,Ariana,Autres villes,4.954242509439325
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,100000.0,Ariana,Ariana Ville,5.0
Appartements,3.0,1.0,75.0,À Louer,450.0,Ariana,Ennasr,2.6532125137753435
"Magasins, Commerces et Locaux industriels",1.0,1.0,44.0,À Vendre,100000.0,Ariana,Raoued,5.0
Locations de vacances,2.0,1.0,70.0,À Louer,50.0,Ariana,Autres villes,1.6989700043360187
Appartements,2.0,1.0,80.0,À Vendre,120000000.0,Ariana,Borj Louzir,8.079181246047625
Maisons et Villas,5.0,2.0,130.0,À Vendre,290000.0,Ariana,Autres villes,5.4623979978989565
Appartements,3.0,1.0,143.0,À Vendre,180000.0,Ariana,Autres villes,5.2552725051033065
Maisons et Villas,3.0,1.0,100.0,À Louer,500.0,Ariana,Autres villes,2.6989700043360187
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,270000.0,Ariana,Borj Louzir,5.431363764158987
Maisons et Villas,3.0,1.0,175.0,À Vendre,87000.0,Ariana,Chotrana,4.939519252618618
Appartements,2.0,1.0,109.0,À Vendre,175000.0,Ariana,Ghazela,5.243038048686294
Maisons et Villas,9.0,3.0,630.0,À Vendre,1200000.0,Ariana,Autres villes,6.079181246047625
Appartements,4.0,1.0,147.0,À Vendre,260000.0,Ariana,Jardins D'el Menzah,5.414973347970818
Appartements,1.0,1.0,55.0,À Louer,55.0,Ariana,Autres villes,1.7403626894942439
Appartements,4.0,1.0,127.0,À Vendre,255000.0,Ariana,Ghazela,5.4065401804339555
Maisons et Villas,4.0,1.0,150.0,À Vendre,140000000.0,Ariana,Mnihla,8.146128035678238
Appartements,2.0,1.0,60.0,À Louer,500.0,Ariana,Borj Louzir,2.6989700043360187
Maisons et Villas,3.0,1.0,140.0,À Louer,400.0,Ariana,Autres villes,2.6020599913279625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,200000.0,Ariana,Sidi Thabet,5.301029995663981
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,39000.0,Ariana,Mnihla,4.5910646070264995
Maisons et Villas,3.0,1.0,105.0,À Louer,400.0,Ariana,Raoued,2.6020599913279625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,260000.0,Ariana,Chotrana,5.414973347970818
Maisons et Villas,6.0,3.0,530.0,À Vendre,1300000.0,Ariana,Ennasr,6.113943352306837
Appartements,2.0,2.0,124.0,À Vendre,284000.0,Ariana,Chotrana,5.453318340047038
Maisons et Villas,7.0,2.0,500.0,À Vendre,360000.0,Ariana,Raoued,5.556302500767287
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,250000.0,Ariana,Mnihla,5.3979400086720375
Appartements,2.0,1.0,101.0,À Louer,700.0,Ariana,Autres villes,2.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,17000.0,Ariana,La Soukra,4.230448921378274
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,18000.0,Ariana,La Soukra,4.2552725051033065
Maisons et Villas,3.0,2.0,177.0,À Vendre,240000.0,Ariana,Ghazela,5.380211241711606
Maisons et Villas,3.0,2.0,170.0,À Vendre,135000.0,Ariana,La Soukra,5.1303337684950066
Maisons et Villas,5.0,4.0,580.0,À Vendre,880000.0,Ariana,La Soukra,5.944482672150168
Maisons et Villas,4.0,3.0,600.0,À Vendre,1200000.0,Ariana,La Soukra,6.079181246047625
"Magasins, Commerces et Locaux industriels",3.0,1.0,105.0,À Louer,1100.0,Ariana,Jardins D'el Menzah,3.041392685158225
Maisons et Villas,5.0,2.0,187.0,À Vendre,210000.0,Ariana,Raoued,5.3222192947339195
Maisons et Villas,3.0,1.0,120.0,À Vendre,235000.0,Ariana,Borj Louzir,5.371067862271736
Appartements,1.0,1.0,24.0,À Louer,40.0,Ariana,La Soukra,1.6020599913279623
Maisons et Villas,4.0,2.0,180.0,À Louer,800.0,Ariana,Autres villes,2.9030899869919438
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,270000.0,Ariana,Raoued,5.431363764158987
Appartements,4.0,1.0,114.0,À Vendre,170000000.0,Ariana,Autres villes,8.230448921378274
Maisons et Villas,5.0,5.0,650.0,À Vendre,1100000.0,Ariana,Chotrana,6.041392685158225
Appartements,3.0,3.0,250.0,À Louer,3500.0,Ariana,Autres villes,3.5440680443502757
"Magasins, Commerces et Locaux industriels",1.0,1.0,200.0,À Louer,850.0,Ariana,Borj Louzir,2.929418925714293
Appartements,2.0,1.0,120.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Maisons et Villas,11.0,5.0,600.0,À Vendre,990000.0,Ariana,Jardins D'el Menzah,5.99563519459755
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,250000.0,Ariana,Autres villes,5.3979400086720375
Appartements,4.0,1.0,147.0,À Vendre,257750.0,Ariana,Jardins D'el Menzah,5.411198673955554
Maisons et Villas,3.0,1.0,100.0,À Louer,540.0,Ariana,Jardins D'el Menzah,2.7323937598229686
Appartements,2.0,2.0,120.0,À Louer,1300.0,Ariana,Ennasr,3.113943352306837
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,156000.0,Ariana,Ariana,5.193124598354461
Colocations,2.0,2.0,75.0,À Louer,120.0,Ariana,Ariana Ville,2.0791812460476247
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,600000.0,Ariana,La Soukra,5.778151250383644
Appartements,3.0,2.0,106.0,À Vendre,190000.0,Ariana,Ghazela,5.278753600952829
Appartements,2.0,2.0,94.0,À Vendre,145000.0,Ariana,Ghazela,5.161368002234975
Appartements,2.0,1.0,30.0,À Louer,350.0,Ariana,Autres villes,2.5440680443502757
Maisons et Villas,6.0,4.0,350.0,À Vendre,630000.0,Ariana,Autres villes,5.799340549453582
Appartements,1.0,2.0,64.0,À Vendre,115000.0,Ariana,Ghazela,5.060697840353612
Appartements,2.0,1.0,80.0,À Vendre,120000.0,Ariana,Ariana Ville,5.079181246047625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,1111000.0,Ariana,Autres villes,6.0457140589408676
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,600000.0,Ariana,Jardins D'el Menzah,5.778151250383644
Appartements,3.0,2.0,130.0,À Louer,790.0,Ariana,Borj Louzir,2.8976270912904414
Appartements,1.0,1.0,80.0,À Louer,990.0,Ariana,Ennasr,2.99563519459755
Appartements,2.0,1.0,160.0,À Vendre,340000.0,Ariana,La Soukra,5.531478917042255
Appartements,2.0,2.0,120.0,À Louer,2000.0,Ariana,Ennasr,3.3010299956639813
Maisons et Villas,5.0,3.0,380.0,À Vendre,750000.0,Ariana,La Soukra,5.8750612633917
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,95000.0,Ariana,Mnihla,4.977723605288848
Maisons et Villas,5.0,3.0,264.0,À Vendre,620000.0,Ariana,La Soukra,5.7923916894982534
Maisons et Villas,5.0,2.0,250.0,À Vendre,410000.0,Ariana,La Soukra,5.6127838567197355
Appartements,2.0,1.0,150.0,À Louer,270.0,Ariana,Mnihla,2.4313637641589874
Appartements,1.0,1.0,140.0,À Louer,1150.0,Ariana,Jardins D'el Menzah,3.060697840353612
